Date,Name,Tweets,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Volume_AAPL
2019-03-27,,,46.36849407099665,46.616610226238826,45.828040850065356,46.29970932006836,119393600
2019-03-26,Tim Cook,"Three inspiring and formidable women, @OctaviaSpencer, Nichelle Tramble Spellman and @lisapjackson, leading us forw… https://t.co/MK0nz6npaz",47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-26,Tim Cook,"Thank you to Academy Award winner and fellow @AuburnU alum @OctaviaSpencer for helping us launch Apple TV+, a new h… https://t.co/gqT7tkvqoX",47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-26,Tim Cook,An unforgettable day. https://t.co/7p3WXjwpgg,47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-25,Tim Cook,Excited for a big day ahead! https://t.co/0N25nLC0Tw,47.046509523866504,47.16197042690177,45.840317561020214,46.36603164672852,175381200
2019-03-25,Tim Cook,"💡
🎥 
🎬",47.046509523866504,47.16197042690177,45.840317561020214,46.36603164672852,175381200
2019-03-22,,,47.98739720691539,48.56470179605347,46.86718415168274,46.93351364135742,169630800
2019-03-21,,,46.68048091656247,48.23060045132021,46.62889048303647,47.92597961425781,204136800
2019-03-20,Tim Cook,https://t.co/x3OGOekxc0,45.74942902541819,46.55028597014386,45.38093767003778,46.22355651855469,124140800
2019-03-19,Tim Cook,"Proud to be supporting @NewsLitProject, @CommonSense and @opge to help students develop strong critical thinking sk… https://t.co/nx7Mw2FYi6",46.2702323874611,46.42745521478923,45.67327444643429,45.82312774658203,126585600
2019-03-19,Tim Cook,Better than ever. 🖥 https://t.co/tAITdojgil,46.2702323874611,46.42745521478923,45.67327444643429,45.82312774658203,126585600
2019-03-18,Tim Cook,https://t.co/Iqz1MHTg1p,45.643795713193576,46.2800565409809,45.64133670517518,46.18916320800781,104879200
2019-03-15,Tim Cook,"Devastated by the reports out of New Zealand. The community in Christchurch is in our hearts, as are all affected b… https://t.co/TxLqKiN43O",45.41041405424201,46.01965197213115,45.13773033418686,45.7224006652832,156171600
2019-03-14,Tim Cook,Looking forward to many future innovations by these bright developers in Singapore and Indonesia! https://t.co/FW9LNMjxeN,45.17703488002386,45.22617005540928,44.84785019647208,45.13527297973633,94318000
2019-03-13,Tim Cook,Nobody should be discriminated against because of who they are or who they love. The #EqualityAct is a step forward… https://t.co/2Ot5qZqeK6,44.771693305656854,45.029637967403374,44.44496390057624,44.6390380859375,124130000
2019-03-12,,,44.218960202656575,44.87487432917743,44.06419264243118,44.44251251220703,129870400
2019-03-11,,,43.11102970658114,44.00277616288832,43.07663733290109,43.94873046875,128044000
2019-03-08,Tim Cook,"This #InternationalWomensDay we celebrate, salute and stand with all of the brilliant women at Apple and across the… https://t.co/WMhedjNZBY",41.840965438862796,42.51653290016428,41.63952170567331,42.47722625732422,95997600
2019-03-07,Tim Cook,"Ira, we’re glad to hear that your brother was able to get medical attention in time. Hope he is doing well. https://t.co/fbwrbjPavS",42.713061051256965,42.85308956867085,42.258590618668435,42.37650680541992,99185600
2019-03-06,Tim Cook,"Thrilled that Apple is growing in San Diego, a beautiful city with so much talent! https://t.co/lyO8JQ7ETy",42.909589335151615,43.11103307421899,42.73025792613185,42.87274169921875,83241600
2019-03-05,Tim Cook,"Impressive work by these young photographers! Using iPhone XR, more than 260 schoolchildren from around Chennai, In… https://t.co/8uGpClb7eK",43.22157528324222,43.236314336098786,42.87764780647621,43.120853424072266,78949600
2019-03-04,Tim Cook,"Devastated to hear about the lives lost in Lee County, a place close to my heart. Wishing strength and healing for… https://t.co/KPuGkUPU7s",43.1601638766048,43.666224727984,42.737626831116025,43.19947052001953,109744800
2019-03-01,Tim Cook,Worth a look.  Something for everyone. https://t.co/uiFwtUfQGH,42.81377359185086,43.027497336595964,42.47230515268371,42.98328018188477,103544800
2019-02-28,Tim Cook,"“After a month of using the Series 4 Apple Watch, I’m reminded what data can mean for my heart and, by extension, m… https://t.co/Dv11FMajoR",42.82360894893576,42.96854797712281,42.47968144737909,42.53618240356445,112861600
2019-02-27,,,42.55092690835978,42.99065827798274,42.43300697531457,42.95872116088867,111341600
2019-02-26,Tim Cook,iPhone photographers from all over the world have dazzled us with their talent and passion. The photos are remarkab… https://t.co/TDCWdiqS0a,42.67375270415858,43.06435259996898,42.54109373108003,42.8260612487793,68280800
2019-02-26,Tim Cook,100 years ago today the Grand Canyon became a national park. It is a source of wonder and inspiration — one of Amer… https://t.co/mbYOAq9kx2,42.67375270415858,43.06435259996898,42.54109373108003,42.8260612487793,68280800
2019-02-25,,,42.78430028579106,43.204378296596225,42.732709851023046,42.80149459838867,87493600
2019-02-22,Tim Cook,It’s not too late to get moving for #heartmonth! Thanks to everyone who joined our #TodayatApple Health &amp; Fitness W… https://t.co/wsxgrn7kA9,42.15049396185589,42.499331959333645,42.10136253587787,42.49196243286133,75652800
2019-02-21,,,42.20454509206394,42.344569861564665,41.83605372702581,42.02275466918945,68998800
2019-02-20,,,42.05468929602255,42.57794820289913,42.00555786662522,42.261043548583984,104457600
2019-02-19,Tim Cook,"“The dogmas of the quiet past are inadequate to the stormy present. The occasion is piled high with difficulty, and… https://t.co/6rTTp4FmMd",41.69111137121809,42.11610366215688,41.63706567543539,41.990814208984375,75891200
2019-02-15,Tim Cook,"“The world is a young filmmaker’s oyster.” @BarryJenkins your work inspires us, and we're proud that Apple products… https://t.co/7piDn3eGju",42.06943092693877,42.17997758697618,41.70093956115536,41.86553192138672,98507200
2019-02-14,Tim Cook,"Paired or unpaired, we hope everyone has a wonderful Valentine’s Day! 💕 https://t.co/1hAznsOSfG",41.69111569412968,42.071887115051844,41.6100471420497,41.958885192871094,87342800
2019-02-14,Tim Cook,Thank you to Bryan Stevenson for visiting Apple Park today and for sharing your vision of a truly equal and just fu… https://t.co/0Pecyn811J,41.69111569412968,42.071887115051844,41.6100471420497,41.958885192871094,87342800
2019-02-13,,,42.1038194697456,42.371588938189866,41.74269766428903,41.80656814575195,89960800
2019-02-12,Tim Cook,Thank you to everyone who kicked off #heartmonth with our new #TodayatApple Health &amp; Fitness Walk last night in San… https://t.co/3Ic4GfSsAY,41.786920900415566,42.00801421266603,41.68865429059147,41.98099136352539,89134000
2019-02-12,Tim Cook,"It’s an honor to contribute to improving healthcare for America’s heroes. 🇺🇸
https://t.co/UCFqvb7J9a",41.786920900415566,42.00801421266603,41.68865429059147,41.98099136352539,89134000
2019-02-11,Tim Cook,"Dreamers are our co-workers, friends and neighbors. They contribute to our economy and communities. Their dreams ar… https://t.co/4cyDolIEML",42.02029526649381,42.0596019078595,41.57810492234885,41.62232208251953,83973600
2019-02-08,Tim Cook,This challenge takes ❤️! Close your Exercise Ring seven days in a row starting Feb. 8 to earn the Apple Watch… https://t.co/EAqofyFPyX,41.5142410078455,41.924494302210064,41.37421248151463,41.86307907104492,95280000
2019-02-07,,,42.17107309565273,42.54777736024121,41.66717338163949,41.813941955566406,126966800
2019-02-06,Tim Cook,There is no place like New York. ❤️🗽Love this remarkable #shotoniPhone video of NYC’s unstoppable energy. The brill… https://t.co/WaC9oj2rnu,42.72145041831053,42.94649656437813,42.281152153562495,42.62116241455078,112958400
2019-02-06,Tim Cook,"A bittersweet set of announcements today. Angela, we thank you for all you’ve done to inspire and energize our team… https://t.co/pjYnjkKk0M",42.72145041831053,42.94649656437813,42.281152153562495,42.62116241455078,112958400
2019-02-05,Tim Cook,"Wishing a happy, healthy and prosperous #LunarNewYear to everyone celebrating around the world! 🧧🍊🏮",42.28359780975829,42.826636328917935,42.15884712980864,42.606483459472656,144406400
2019-02-04,Tim Cook,“Knowing keeps us free.” Proud to stand with @washingtonpost and journalists everywhere in support of press freedom… https://t.co/7LNyE9JdVs,40.95046209703831,41.99006224102782,40.918661368828616,41.8897705078125,125982000
2019-02-01,,,40.84038735646557,41.33450050007336,40.58843377113708,40.732757568359375,130672400
2019-01-31,Tim Cook,Saddened to hear of Pierre Nanterme’s passing. He will be remembered for his contributions to business as well as h… https://t.co/FSZxVyV2Vb,40.63246202318369,41.339389902392895,40.25331302610372,40.71318435668945,162958400
2019-01-31,Tim Cook,"His talent brought America to its feet, and his courage pushed our nation forward. On #JackieRobinson’s 100th birth… https://t.co/PbBMDrgqLN",40.63246202318369,41.339389902392895,40.25331302610372,40.71318435668945,162958400
2019-01-30,Tim Cook,"Starting and running a business is hard work. We’re thrilled to host these ambitious women, all talented app develo… https://t.co/ZzVMbDWQMO",39.93288023424942,40.642253030257784,39.19415148129932,40.42210388183594,244439200
2019-01-29,,,38.220593986223676,38.68046536745949,37.69712488028756,37.83655166625977,166348800
2019-01-28,Tim Cook,We must keep fighting for the kind of world we want to live in. On this #DataPrivacyDay let us all insist on action… https://t.co/crH4tBfFQM,38.108071822382286,38.24016428853179,37.587051210845736,38.232826232910156,104768400
2019-01-25,,,38.03224731666028,38.68047092326102,37.748500422835775,38.58996200561523,134142000
2019-01-24,Tim Cook,"35 years ago, Macintosh said hello. It changed the way we think about computers and went on to change the world. We… https://t.co/vkCp5MxudU",37.69712213877352,37.787627304357365,37.11739340574467,37.35221862792969,101766000
2019-01-23,Tim Cook,The Linden Lodge School in London is doing life-changing work to support students who are visually impaired and hav… https://t.co/ye1PWKqW2l,37.706909696631435,37.94907673657939,37.107611497849625,37.65065002441406,92522400
2019-01-22,Tim Cook,iPhone photographers are some of the most creative in the world. Can’t wait to see the photos you submit to our new… https://t.co/Pl91XtSu6d,38.25973194073154,38.338005774628684,37.33265114291349,37.49898910522461,121576000
2019-01-18,,,38.526357727610105,38.6193114041401,38.15454675396994,38.360023498535156,135004000
2019-01-17,,,37.719138073729255,38.565496527421004,37.48920238904214,38.12519454956055,119284800
2019-01-16,Tim Cook,"Glad to hear your husband is feeling better, Elissa. Stories like yours inspire us — thanks for letting us know! https://t.co/A7eV4tgS4U",37.44517977067293,38.130093648236226,37.42561037617337,37.9001579284668,122278800
2019-01-15,,,36.757819909610134,37.52100760759211,36.70400500962626,37.44273376464844,114843600
2019-01-14,,,36.89969399787485,37.00243051286787,36.50097554273904,36.6917724609375,129756800
2019-01-11,,,37.39625403882176,37.59683377854726,37.06113332702486,37.251930236816406,108092800
2019-01-10,,,37.30330362201777,37.66288330634975,36.9021403749884,37.621299743652344,143122800
2019-01-09,,,37.007317446851395,37.799861019698895,36.601264696993844,37.50143432617188,180396400
2019-01-08,,,36.58414024238785,37.13696529965225,36.32974561245936,36.87522888183594,164101200
2019-01-07,,,36.3737807860669,36.40558152046898,35.688866870161405,36.18542861938477,219111200
2019-01-04,,,35.353742838111046,36.33708331038019,35.175177270807986,36.26614379882813,234428400
2019-01-03,,,35.21920648355489,35.644832366071455,34.73487615688426,34.78135299682617,365248800
2019-01-02,,,37.887923491533705,38.85658791139417,37.726478799476965,38.62909698486328,148158800
2018-12-31,,,38.778309434107754,38.981337681653024,38.27685448366268,38.58506774902344,140014000
2018-12-28,,,38.52636010088792,38.775865192349976,37.80475600739904,38.21570205688477,169165600
2018-12-27,Tim Cook,Thank you to our outstanding retail teams around the world. Your contagious energy and passion represent the best o… https://t.co/09VPU4NGBE,38.12030359596642,38.34779452028351,36.708896138861114,38.19613265991211,212468400
2018-12-26,Tim Cook,Grateful for the extraordinary @AppleSupport and customer service teams! One of their busiest times of year is just… https://t.co/dgnd9xyRxu,36.27593124429833,38.46031286029647,35.88944414645787,38.44563674926758,234330000
2018-12-24,,,36.23924080494636,37.07092325916954,35.85764695067656,35.91635513305664,148676800
2018-12-21,,,38.36980611526013,38.687802193617294,36.601263891618665,36.87033462524414,382978400
2018-12-20,,,39.235726995720675,39.65401477090252,37.988209189744296,38.362464904785156,259092000
2018-12-19,Tim Cook,We love seeing these beautiful holiday moments #shotoniPhone by users around the world. https://t.co/EwhtswAWh3,40.60555721894176,40.96024356863537,38.91528885096057,39.3555908203125,196189200
2018-12-18,,,40.45390553400157,40.97981947413411,40.211738479241966,40.62268829345703,135366000
2018-12-17,,,40.47102418031876,41.18040068567423,39.80567974269988,40.101661682128906,177151600
2018-12-14,,,41.33939379507247,41.35896318677836,40.429437609387286,40.47835922241211,162814800
2018-12-13,Tim Cook,"Apple ❤️ Austin! Proud to announce our newest campus there, along with plans for new sites in Seattle, San Diego an… https://t.co/QEaSDUR1E6",41.70386783678384,42.21266083735683,41.47393214366643,41.81638717651367,127594400
2018-12-12,,,41.68184578232636,42.053656732693426,41.344284064309534,41.363853454589844,142510800
2018-12-11,Tim Cook,Great to see the enthusiastic response to Apple Pay’s German debut — was für ein vielversprechender Start für Apple… https://t.co/pmxgESvv7y,41.99006339457361,42.02186039117699,40.85017148605381,41.2488899230957,189126800
2018-12-10,Tim Cook,“All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and sh… https://t.co/zBbwdFYZgw,40.36094828422301,41.60602149004415,39.95244701312272,41.48616409301758,248104000
2018-12-07,,,42.43770444093981,42.68231625197933,41.168168544447866,41.21464538574219,169126400
2018-12-06,Tim Cook,These new heart-monitoring innovations will change lives —  another example of how humanity can shape technology fo… https://t.co/cKISOcLs5I,42.01452239467558,42.75325109283163,41.686743470900346,42.73857498168945,172393600
2018-12-04,Tim Cook,"Throughout 2018 we’ve been celebrating the creativity of app developers, musicians, writers and storytellers across… https://t.co/3bvS7y9hez",44.26250389530551,44.614745479980535,43.11772247759141,43.220458984375,165377200
2018-12-03,,,45.12109182914475,45.23850444169811,44.326103522155286,45.20915222167969,163210000
2018-11-30,Tim Cook,"Apple stores around the world are turning red to honor #WorldAIDSDay. Together, we can achieve an AIDS-free generat… https://t.co/0glfq3sdiG",44.101061508998185,44.11084807157064,43.30362835342201,43.682777404785156,158126000
2018-11-29,Tim Cook,Apple is proud to support @RED and healthcare workers across Africa in the fight against AIDS. Beyond testing and t… https://t.co/5jwGgVChNc,44.680786697498455,44.715032195917644,43.46751067889935,43.9200439453125,167080000
2018-11-28,,,43.230245770074006,44.345675068634385,42.78994374893698,44.26006317138672,184250000
2018-11-27,Tim Cook,"Thank you for a wonderful morning, Wilder Elementary! Your leadership and commitment to reinventing the classroom w… https://t.co/jGc1TavLw5",41.95336949688834,42.75080637311236,41.79926659721851,42.62116241455078,165549600
2018-11-27,Tim Cook,"Apps are for everyone, and they should be made by everyone. We’ve just announced the first-ever Apple Entrepreneur… https://t.co/8eKNNBGg7I",41.95336949688834,42.75080637311236,41.79926659721851,42.62116241455078,165549600
2018-11-26,,,42.621161382197116,42.7948336700349,41.647603730663036,42.714111328125,179994000
2018-11-23,,,42.7923885433109,43.19844502382396,42.09769193272122,42.1441650390625,94496000
2018-11-21,Tim Cook,Thank you to @billieeilish for sharing your gift with us! We hope our holiday video inspires everyone to share thei… https://t.co/xMpMERJBJX,43.96407766407837,44.09617012595213,43.186213933523426,43.24247360229492,124496800
2018-11-20,,,43.63140736137465,44.38970546547212,42.93181743537814,43.29139709472656,271300800
2018-11-19,,,46.476243298624105,46.647470816912495,45.25073949007422,45.46355056762695,167701200
2018-11-16,,,46.59854821920871,47.69196327129719,46.34415358775721,47.3397216796875,147713200
2018-11-15,,,46.08241544546832,46.95812611062407,45.71794253090559,46.821144104003906,185915200
2018-11-14,Tim Cook,Proud of this team and the work they do to leave our world better than we found it. Congratulations and thank you! https://t.co/fHKEuMqUOC,47.4302268109177,47.572102103664534,45.480670454649584,45.69348526000977,243204000
2018-11-13,,,46.874959862188426,48.2325523498061,46.83092779783078,47.02172470092773,187531600
2018-11-12,,,48.67774458011218,48.885666087642186,47.40331555459311,47.49626922607422,204542000
2018-11-09,Tim Cook,"Praying for the safety of our neighbors, loved ones and all those affected by the rapidly spreading fires in Califo… https://t.co/nLqrUOcHed",50.2799511235291,50.39247044989829,49.47273151911927,50.0157699584961,137463200
2018-11-08,Tim Cook,"The best iPad Pro ever is available today—and big, beautiful ideas are coming to life on a new canvas. This tribute… https://t.co/GESJudBztv",51.36358033766128,51.397825837440976,50.57348533614967,50.99911117553711,101450400
2018-11-08,Tim Cook,We are devastated by the senseless violence overnight in Thousand Oaks. Our hearts are with the victims and their l… https://t.co/1NF3HobTOK,51.36358033766128,51.397825837440976,50.57348533614967,50.99911117553711,101450400
2018-11-08,Tim Cook,Honored to spend this morning with some of the Apple employees who have bravely served our country. Thank you for y… https://t.co/8iFSTkuiGn,51.36358033766128,51.397825837440976,50.57348533614967,50.99911117553711,101450400
2018-11-07,Tim Cook,"Wishing everyone a Happy #Diwali⁠⁠! May we all strive for peace, prosperity and the triumph of light over darkness.… https://t.co/hiuEiA3ZD8",50.2075083553928,51.2044910426344,49.758988517741564,51.17767715454102,133697600
2018-11-06,Tim Cook,"""The best, most powerful, most capable iPads I’ve ever used."" - @WIRED https://t.co/wwuhodRG5T",49.22027808178009,49.90281042175189,49.16421402784907,49.67123794555664,127531600
2018-11-05,,,49.800426194583004,49.82236381531701,48.306168479561826,49.13983154296875,264654800
2018-11-02,,,51.08017585023864,52.079594844669636,50.07587686935192,50.57558822631836,365314800
2018-11-01,,,53.39590592767942,54.20275512100154,52.84987935418418,54.16862869262695,233292800
2018-10-31,,,52.86694782122118,53.73717366037692,52.803567507670685,53.34959411621094,153435600
2018-10-30,Tim Cook,Good morning New York! We’re looking forward to an exciting day at the Brooklyn Academy of Music. See you in a few… https://t.co/SrXDqfuuz6,51.47019278508861,52.452550445945405,51.01192410794201,51.99428176879883,146640000
2018-10-30,Tim Cook,Thank you @LanaDelRey and everyone who helped make today’s #AppleEvent unforgettable. We’re excited to see what peo… https://t.co/uW3K1yqEBE,51.47019278508861,52.452550445945405,51.01192410794201,51.99428176879883,146640000
2018-10-29,Tim Cook,Great to be back in NYC. See you tomorrow morning in Brooklyn! #shotoniphoneXR https://t.co/98XxwjMMAw,53.43003333098788,53.55191396590705,50.2367592083048,51.73589324951172,183742000
2018-10-26,Tim Cook,Buongiorno Piazza Liberty! Milan is one of my favorite cities and I am very happy to be here with you today. Around… https://t.co/faKK75dRii,52.62806011798954,53.673798117023885,51.84071220629262,52.72556686401367,189033600
2018-10-26,Tim Cook,"After 20 years, Matthew Shepard is going to his final resting place—where his life will be celebrated, his loss mou… https://t.co/RYwoNl7mxN",52.62806011798954,53.673798117023885,51.84071220629262,52.72556686401367,189033600
2018-10-25,Tim Cook,Our teams here in Madrid and all around the world are gearing up for Friday’s launch of iPhone XR. Thanks for stopp… https://t.co/90yNyhh5lO,53.06927134056804,53.96387481602114,52.83525886885862,53.57873153686523,119423200
2018-10-25,Tim Cook,"La música corre por nuestras venas. Thank you for making HomePod’s launch in Spain extra special, @rosaliavt!  Your… https://t.co/FhlpG6AN2x",53.06927134056804,53.96387481602114,52.83525886885862,53.57873153686523,119423200
2018-10-24,Tim Cook,"And fourth, everyone has a right to the security of their data. Security is at the heart of all data privacy and privacy rights.",54.2612641222898,54.65859249192424,52.29654501931874,52.43061447143555,163702000
2018-10-24,Tim Cook,"First, companies should challenge themselves to de-identify customer data or not collect that data in the first place.",54.2612641222898,54.65859249192424,52.29654501931874,52.43061447143555,163702000
2018-10-24,Tim Cook,GDPR has shown us all that good policy and political will can come together to protect the rights of everyone.,54.2612641222898,54.65859249192424,52.29654501931874,52.43061447143555,163702000
2018-10-24,Tim Cook,It was an honor to be invited to #ICDPPC2018 in Brussels this morning. I’d like to share a bit of what I said to th… https://t.co/iSH8xURIzM,54.2612641222898,54.65859249192424,52.29654501931874,52.43061447143555,163702000
2018-10-24,Tim Cook,"Third, companies should recognize that data belongs to users and we should make it easy for people to get a copy of… https://t.co/jeWS7gHtk4",54.2612641222898,54.65859249192424,52.29654501931874,52.43061447143555,163702000
2018-10-23,Tim Cook,"Proud to announce our new training program in partnership with France’s @simplonco, teaching the basics of coding w… https://t.co/SeK3JACSAZ",52.610998306800795,54.419706585496996,52.33554686598182,54.29294967651367,155071200
2018-10-22,Tim Cook,"A profoundly moving visit to @aartistesenexil in Paris. Through their works of creativity and courage, these artist… https://t.co/8YYmlGZBnG",53.576288162131796,54.446517685703704,53.369093313306465,53.78592300415039,115168400
2018-10-22,Tim Cook,"Now here’s a good reason to snap that photo of your lunch! Had a blast at @foodvisor_app’s office in Paris, seeing… https://t.co/8gwGdjGzhh",53.576288162131796,54.446517685703704,53.369093313306465,53.78592300415039,115168400
2018-10-22,Tim Cook,"Bonjour Paris! 🇫🇷 Honored to meet legendary director Claude Lelouch and hear about his upcoming film, which will be… https://t.co/XeqMxVY5UO",53.576288162131796,54.446517685703704,53.369093313306465,53.78592300415039,115168400
2018-10-19,,,53.154580343047215,53.93461563969598,53.00100955732358,53.45928192138672,132314800
2018-10-18,Tim Cook,Artists like @MarcyMoji make #TodayatApple sessions so inspiring. We're hosting @The_Big_Draw celebrations around t… https://t.co/6lCFRBO4D3,53.10582648190918,53.56409882567158,51.921146649024614,52.65730667114258,130325200
2018-10-17,,,54.18813575931305,54.271013705612475,53.46660070102442,53.91756057739258,91541600
2018-10-16,,,53.36665395162111,54.356327848816576,52.837692433181495,54.15156555175781,116736000
2018-10-15,Tim Cook,Our industry has lost a pioneer and our world has lost a force for good. We send our deepest condolences to Paul’s… https://t.co/JbYha1ccit,53.91024128810599,54.07356088637121,52.96201013313219,52.98394775390625,123164000
2018-10-12,,,53.72986183469037,54.329516230600426,52.85719599062718,54.14181900024414,161351600
2018-10-11,Tim Cook,"I grew up on the shores of the Gulf Coast, near Pensacola and Mobile, and that region holds a special place in my h… https://t.co/0JQjrgjsk1",52.29167368795511,53.50560388730909,51.75539958651578,52.27460861206055,212497600
2018-10-11,Tim Cook,"Apple is standing with our friends and neighbors in the Gulf Coast region, and will be donating to recovery and relief efforts.",52.29167368795511,53.50560388730909,51.75539958651578,52.27460861206055,212497600
2018-10-10,,,54.95841367134753,55.17536103747453,52.66461939071739,52.74018478393555,167962400
2018-10-09,,,54.514779839344854,55.39963459494466,54.175951763373135,55.30212783813477,107564000
2018-10-08,,,54.166203584812784,54.79754449963824,53.67624095989599,54.546470642089844,118655600
2018-10-05,Tim Cook,"Steve showed me—and all of us—what it means to serve humanity. We miss him, today and every day, and we’ll never fo… https://t.co/dwcZrZxkwl",55.567821098480046,55.67751292677593,53.768861724221146,54.67321395874024,134322000
2018-10-05,Tim Cook,Teachers around the world inspire us every day. Thank you for everything you do! #WorldTeachersDay https://t.co/WL1ell8O4C,55.567821098480046,55.67751292677593,53.768861724221146,54.67321395874024,134322000
2018-10-04,,,56.25522659619046,56.637933582275814,55.26799269118561,55.57513427734375,128168000
2018-10-03,Tim Cook,😂🐔 https://t.co/nTXERdP0mc,56.077280457345196,56.91094354771433,56.01146387351292,56.569679260253906,114619200
2018-10-03,Tim Cook,Apple Wallet now supports student IDs! Rolling out now at @DukeU @UofAlabama @UofOklahoma. More campuses coming soo… https://t.co/D1DDWMa3zM,56.077280457345196,56.91094354771433,56.01146387351292,56.569679260253906,114619200
2018-10-02,Tim Cook,Our hearts go out to the people of Sulawesi and all of Indonesia after this weekend’s devastating earthquake and ts… https://t.co/ri8IFMbspO,55.39475228891821,56.065095825967816,55.24362148171495,55.88958740234375,99152800
2018-10-01,Tim Cook,"Everyone Can Create, our free curriculum designed to bring drawing, music, photos and video into the classroom, is… https://t.co/nkhdpDjS3Q",55.5653821549621,55.92371152846579,55.175366344819935,55.39718627929688,94403200
2018-09-28,Tim Cook,Women’s voices are changing the world. We are inspired by the remarkable women our team met this week at Grace Hopp… https://t.co/uhs9T2WnXc,54.79509617303875,55.05104625943703,54.607402666581685,55.02667236328125,91717600
2018-09-27,,,54.558651100668975,55.19730445964696,54.49039452079544,54.83409881591797,120724800
2018-09-26,,,53.87124038061825,54.54158386951735,53.56897506842128,53.7298583984375,95938800
2018-09-25,,,53.56654161067405,54.31489053025465,53.5543528026984,54.16131973266602,98217600
2018-09-24,Tim Cook,iOS + @Salesforce = powerful tools and customer experiences right on iPhone and iPad. Changing the way business is… https://t.co/TjlRh5Yr9y,52.852324209893425,53.93462120342021,52.806008970087824,53.82005310058594,110773600
2018-09-21,Tim Cook,Thrilled to get these new Apple products into the hands (and onto the wrists) of so many customers around the world… https://t.co/VdFwwyU1sG,53.81761716237517,53.95899915653119,52.9668889235665,53.05708312988281,384986800
2018-09-20,,,53.68599146820773,54.18326289675355,53.420288817372075,53.63479995727539,106435200
2018-09-19,Tim Cook,Handheld. No equipment. No effects. Amazing work by Crazy Rich Asians director @jonmchu — shot on iPhone XS Max. Mo… https://t.co/PGpdhDAALV,53.26183465438287,53.534846071981754,52.4817993758849,53.23014450073242,108495200
2018-09-19,Tim Cook,"Love this take on Apple Watch Series 4 from @LizPlosser, editor of @womenshealth, mom of three and Apple Watch “sup… https://t.co/dmEOwNxg29",53.26183465438287,53.534846071981754,52.4817993758849,53.23014450073242,108495200
2018-09-18,Tim Cook,👀 https://t.co/ZpwW4CfjWc,53.088767887610466,54.07844181537254,52.92544827526478,53.198463439941406,126286800
2018-09-18,Tim Cook,.@RobinRoberts is a Memoji natural! Thanks @GMA for a fun visit! https://t.co/XryqorBV1P,53.088767887610466,54.07844181537254,52.92544827526478,53.198463439941406,126286800
2018-09-17,Tim Cook,Thanks Apple Soho and to our team around the world for the hard work you’re doing this week and all year round! Can… https://t.co/lTOPhjTE0J,54.15156815643997,54.34657792899396,52.962015610914534,53.11071014404297,148780400
2018-09-14,Tim Cook,"“There is no conflict between a healthy planet and a healthy bottom line. It’s a false choice, and it’s one we must… https://t.co/NN2r1seYbi",55.02911110922891,55.294810022125645,54.241763185538645,54.56352615356445,127997200
2018-09-14,Tim Cook,"The Carolinas are in our hearts. To our employees there, first responders and everyone in Hurricane Florence’s path… https://t.co/TveayegyC4",55.02911110922891,55.294810022125645,54.241763185538645,54.56352615356445,127997200
2018-09-13,,,54.48552106349046,55.662888464494245,54.25394859684622,55.18999099731445,166825600
2018-09-12,Tim Cook,"This is what inspires us — after so much hard work by so many, getting to share Apple’s latest innovations with you… https://t.co/PymS4pWMf0",54.83166446879439,54.84628955088761,53.5884804178401,53.88830947875977,197114800
2018-09-12,Tim Cook,Rise and shine! We’re ready for a big day at Apple Park! https://t.co/6A1OD3wGxU,54.83166446879439,54.84628955088761,53.5884804178401,53.88830947875977,197114800
2018-09-11,,,53.142402480509176,54.67566322140426,52.78894932074326,54.56597137451172,142996000
2018-09-10,,,53.85905127946342,54.07843865178918,52.76700184314763,53.22039794921875,158066000
2018-09-07,,,54.07844353753401,54.93648059812247,53.80055581641688,53.944374084472656,150479200
2018-09-06,,,55.14611467435992,55.41912984386229,53.944373320088694,54.38314437866211,137160000
2018-09-05,,,55.818904350471115,55.98466025779428,54.870672992571706,55.30212783813477,133332000
2018-09-04,,,55.67751397250157,55.86520747707686,55.24361919855837,55.66532516479492,109560400
2018-08-31,,,55.214362024502286,55.78963875064282,55.090045120110254,55.48737716674805,173360400
2018-08-30,,,54.41970477535072,55.64094742703333,54.21250620329892,54.853599548339844,195175200
2018-08-29,,,53.66404835916299,54.47821392270447,53.48366737881429,54.3538932800293,109019200
2018-08-28,Tim Cook,"On the steps of the Lincoln Memorial, 55 years ago today, Dr. King put forward his dream for a better world. One wh… https://t.co/L2bHkO0BL3",53.38615593041029,53.75911038661585,53.364218308163345,53.55435180664063,91107200
2018-08-27,,,52.93275459121015,53.32033781022854,52.732872297928466,53.12532806396485,82100400
2018-08-24,,,52.79869614345522,52.87182155380325,52.43549048755117,52.69144058227539,73905600
2018-08-23,Tim Cook,Our national parks are one of America’s greatest unifying ideas. They’re both our heritage and our legacy. ⛰ We’re… https://t.co/KwcUtahhRE,52.32335963693525,52.90838896716604,52.31117454798424,52.52812194824219,75532800
2018-08-22,,,52.189291632695074,52.740190787497156,52.125911319296144,52.42086410522461,76072400
2018-08-21,,,52.847444921487856,52.94251166952172,52.1722251513746,52.41842269897461,104639200
